item_index	word	batch_dec_width	rank	target_phonemes	length	zipf_approx	is_word	gate	effective_ventral_weight	effective_dorsal_weight	lexical_confidence	lexical_margin	lexical_density	canonical_full_exact	canonical_full_predicted	canonical_wm_exact	canonical_wm_predicted	canonical_ltm_exact	canonical_ltm_predicted	canonical_fixed05_exact	canonical_fixed05_predicted	freear_full_exact	freear_full_predicted	freear_wm_exact	freear_wm_predicted	freear_ltm_exact	freear_ltm_predicted	freear_fixed05_exact	freear_fixed05_predicted	competence_category	competence_category_freear
12	you	10	13	Y UW	2	0.076923	1	0.5809958577156067	0.5809958577156067	0.4190041422843933	0.863431453704834	0.08740812540054321	14.189522743225098	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	1	Y UW	BOTH_CORRECT	BOTH_CORRECT
13	it	10	14	IH T	2	0.071429	1	0.5898298025131226	0.5898298025131226	0.41017019748687744	0.8816309571266174	0.10804259777069092	12.069068908691406	1	IH T	1	IH T	1	IH T	1	IH T	1	IH T	1	IH T	1	IH T	1	IH T	BOTH_CORRECT	BOTH_CORRECT
14	not	10	15	N AA T	3	0.066667	1	0.588054358959198	0.588054358959198	0.411945641040802	0.8779640197753906	0.04217416048049927	23.93972396850586	1	N AA T	1	N AA T	1	N AA T	1	N AA T	1	N AA T	1	N AA T	1	N AA T	1	N AA T	BOTH_CORRECT	BOTH_CORRECT
15	or	10	16	AO R	2	0.0625	1	0.5207767486572266	0.5207767486572266	0.47922325134277344	0.7415774464607239	0.06750434637069702	44.9317512512207	1	AO R	1	AO R	1	AO R	1	AO R	1	AO R	1	AO R	1	AO R	1	AO R	BOTH_CORRECT	BOTH_CORRECT
16	be	10	17	B IY	2	0.058824	1	0.5305443406105042	0.5305443406105042	0.46945565938949585	0.7611648440361023	0.003524184226989746	58.15026092529297	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	1	B IY	BOTH_CORRECT	BOTH_CORRECT
17	are	10	18	AA R	2	0.055556	1	0.4985732138156891	0.4985732138156891	0.5014267861843109	0.6971463561058044	0.04967522621154785	53.065093994140625	1	AA R	1	AA R	1	AA R	1	AA R	1	AA R	1	AA R	1	AA R	1	AA R	BOTH_CORRECT	BOTH_CORRECT
18	from	10	19	F R AH M	4	0.052632	1	0.5321298241615295	0.5321298241615295	0.46787017583847046	0.7643482089042664	0.16309869289398193	15.706147193908691	1	F R AH M	1	F R AH M	1	F R AH M	1	F R AH M	1	F R AH M	1	F R AH M	1	F R AH M	1	F R AH M	BOTH_CORRECT	BOTH_CORRECT
19	at	10	20	AE T	2	0.05	1	0.5204362869262695	0.5204362869262695	0.47956371307373047	0.7408953905105591	0.1314491629600525	9.900714874267578	1	AE T	1	AE T	1	AE T	1	AE T	1	AE T	1	AE T	1	AE T	1	AE T	BOTH_CORRECT	BOTH_CORRECT
20	as	10	21	AE Z	2	0.047619	1	0.5572903156280518	0.5572903156280518	0.44270968437194824	0.8150860071182251	0.0884445309638977	22.713729858398438	1	AE Z	1	AE Z	1	AE Z	1	AE Z	1	AE Z	1	AE Z	1	AE Z	1	AE Z	BOTH_CORRECT	BOTH_CORRECT
21	your	10	22	Y AO R	3	0.045455	1	0.559674859046936	0.559674859046936	0.44032514095306396	0.8199213147163391	0.07363957166671753	4.684108257293701	1	Y AO R	1	Y AO R	1	Y AO R	1	Y AO R	1	Y AO R	1	Y AO R	1	Y AO R	1	Y AO R	BOTH_CORRECT	BOTH_CORRECT
22	all	10	23	AO L	2	0.043478	1	0.5691366791725159	0.5691366791725159	0.43086332082748413	0.8391647934913635	0.0605928897857666	29.635889053344727	1	AO L	1	AO L	1	AO L	1	AO L	1	AO L	1	AO L	1	AO L	1	AO L	BOTH_CORRECT	BOTH_CORRECT
23	have	10	24	HH AE V	3	0.041667	1	0.5499069690704346	0.5499069690704346	0.45009303092956543	0.8001474738121033	0.022742033004760742	43.671226501464844	1	HH AE V	1	HH AE V	1	HH AE V	1	HH AE V	1	HH AE V	1	HH AE V	1	HH AE V	1	HH AE V	BOTH_CORRECT	BOTH_CORRECT
24	new	10	25	N UW	2	0.04	1	0.5544432401657104	0.5544432401657104	0.44555675983428955	0.8093198537826538	0.18953484296798706	3.712620496749878	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	1	N UW	BOTH_CORRECT	BOTH_CORRECT
25	more	10	26	M AO R	3	0.038462	1	0.5526731014251709	0.5526731014251709	0.4473268985748291	0.8057385087013245	0.003549516201019287	24.181800842285156	1	M AO R	1	M AO R	1	M AO R	1	M AO R	1	M AO R	1	M AO R	1	M AO R	1	M AO R	BOTH_CORRECT	BOTH_CORRECT
26	an	10	27	AE N	2	0.037037	1	0.5369967222213745	0.5369967222213745	0.4630032777786255	0.7741289138793945	0.19702136516571045	5.314945220947266	1	AE N	1	AE N	1	AE N	1	AE N	1	AE N	1	AE N	1	AE N	1	AE N	BOTH_CORRECT	BOTH_CORRECT
27	was	10	28	W AA Z	3	0.035714	1	0.5401777625083923	0.5401777625083923	0.45982223749160767	0.7805290818214417	0.15972870588302612	7.14780330657959	1	W AA Z	1	W AA Z	1	W AA Z	1	W AA Z	1	W AA Z	1	W AA Z	1	W AA Z	1	W AA Z	BOTH_CORRECT	BOTH_CORRECT
28	we	10	29	W IY	2	0.034483	1	0.5869951844215393	0.5869951844215393	0.4130048155784607	0.8757786750793457	0.10671722888946533	15.599985122680664	1	W IY	1	W IY	1	W IY	1	W IY	1	W IY	1	W IY	1	W IY	1	W IY	BOTH_CORRECT	BOTH_CORRECT
29	will	10	30	W IH L	3	0.033333	1	0.5690253376960754	0.5690253376960754	0.43097466230392456	0.8389378786087036	0.10469198226928711	8.587320327758789	1	W IH L	1	W IH L	1	W IH L	1	W IH L	1	W IH L	1	W IH L	1	W IH L	1	W IH L	BOTH_CORRECT	BOTH_CORRECT
30	home	10	31	HH OW M	3	0.032258	1	0.5480916500091553	0.5480916500091553	0.4519083499908447	0.7964815497398376	0.19664233922958374	5.173190593719482	1	HH OW M	1	HH OW M	1	HH OW M	1	HH OW M	1	HH OW M	1	HH OW M	1	HH OW M	1	HH OW M	BOTH_CORRECT	BOTH_CORRECT
31	can	10	32	K AE N	3	0.03125	1	0.5631153583526611	0.5631153583526611	0.43688464164733887	0.8269076347351074	0.0840640664100647	16.863296508789062	1	K AE N	1	K AE N	1	K AE N	1	K AE N	1	K AE N	1	K AE N	1	K AE N	1	K AE N	BOTH_CORRECT	BOTH_CORRECT
32	us	10	33	AH S	2	0.030303	1	0.5036189556121826	0.5036189556121826	0.4963810443878174	0.7072380781173706	0.15965300798416138	16.251102447509766	1	AH S	1	AH S	1	AH S	1	AH S	1	AH S	1	AH S	1	AH S	1	AH S	BOTH_CORRECT	BOTH_CORRECT
33	about	10	34	AH B AW T	4	0.029412	1	0.5567305088043213	0.5567305088043213	0.4432694911956787	0.8139516711235046	0.2151433825492859	3.9800965785980225	1	AH B AW T	1	AH B AW T	1	AH B AW T	1	AH B AW T	1	AH B AW T	1	AH B AW T	1	AH B AW T	1	AH B AW T	BOTH_CORRECT	BOTH_CORRECT
34	if	10	35	IH F	2	0.028571	1	0.5752922892570496	0.5752922892570496	0.42470771074295044	0.851738452911377	0.07891559600830078	18.324703216552734	1	IH F	1	IH F	1	IH F	1	IH F	1	IH F	1	IH F	1	IH F	1	IH F	BOTH_CORRECT	BOTH_CORRECT
35	page	10	36	P EY JH	3	0.027778	1	0.5717647075653076	0.5717647075653076	0.4282352924346924	0.8445274233818054	0.14782118797302246	1.559448480606079	1	P EY JH	1	P EY JH	1	P EY JH	1	P EY JH	1	P EY JH	1	P EY JH	1	P EY JH	1	P EY JH	BOTH_CORRECT	BOTH_CORRECT
36	my	10	37	M AY	2	0.027027	1	0.5555205345153809	0.5555205345153809	0.44447946548461914	0.8115008473396301	0.11186820268630981	6.755129337310791	1	M AY	1	M AY	1	M AY	1	M AY	1	M AY	1	M AY	1	M AY	1	M AY	BOTH_CORRECT	BOTH_CORRECT
37	has	10	38	HH AE Z	3	0.026316	1	0.54290771484375	0.54290771484375	0.45709228515625	0.7860270142555237	0.08559834957122803	18.619094848632812	1	HH AE Z	1	HH AE Z	1	HH AE Z	1	HH AE Z	1	HH AE Z	1	HH AE Z	1	HH AE Z	1	HH AE Z	BOTH_CORRECT	BOTH_CORRECT
38	search	10	39	S ER CH	3	0.025641	1	0.5871392488479614	0.5871392488479614	0.4128607511520386	0.8760758638381958	0.14050555229187012	1.4549462795257568	1	S ER CH	1	S ER CH	1	S ER CH	1	S ER CH	1	S ER CH	1	S ER CH	1	S ER CH	1	S ER CH	BOTH_CORRECT	BOTH_CORRECT
39	free	10	40	F R IY	3	0.025	1	0.5471811294555664	0.5471811294555664	0.4528188705444336	0.7946438193321228	0.2772759795188904	2.3827505111694336	1	F R IY	1	F R IY	1	F R IY	1	F R IY	1	F R IY	1	F R IY	1	F R IY	1	F R IY	BOTH_CORRECT	BOTH_CORRECT
40	but	10	41	B AH T	3	0.02439	1	0.5778536796569824	0.5778536796569824	0.4221463203430176	0.8569842576980591	0.05059182643890381	31.764232635498047	1	B AH T	1	B AH T	1	B AH T	1	B AH T	1	B AH T	1	B AH T	1	B AH T	1	B AH T	BOTH_CORRECT	BOTH_CORRECT
41	our	10	42	AW ER	2	0.02381	1	0.5305267572402954	0.5305267572402954	0.4694732427597046	0.7611294388771057	0.10008925199508667	26.23772430419922	1	AW ER	1	AW ER	1	AW ER	1	AW ER	1	AW ER	1	AW ER	1	AW ER	1	AW ER	BOTH_CORRECT	BOTH_CORRECT
42	one	10	43	W AH N	3	0.023256	1	0.5738608241081238	0.5738608241081238	0.4261391758918762	0.8488104343414307	0.06523603200912476	12.148226737976074	1	W AH N	1	W AH N	1	W AH N	1	W AH N	1	W AH N	1	W AH N	1	W AH N	1	W AH N	BOTH_CORRECT	BOTH_CORRECT
43	other	10	44	AH DH ER	3	0.022727	1	0.5847733616828918	0.5847733616828918	0.41522663831710815	0.871199905872345	0.0919908881187439	7.404007911682129	1	AH DH ER	1	AH DH ER	1	AH DH ER	1	AH DH ER	1	AH DH ER	1	AH DH ER	1	AH DH ER	1	AH DH ER	BOTH_CORRECT	BOTH_CORRECT
44	do	10	45	D UW	2	0.022222	1	0.5621687769889832	0.5621687769889832	0.43783122301101685	0.8249843120574951	0.04758554697036743	29.706045150756836	1	D UW	1	D UW	1	D UW	1	D UW	1	D UW	1	D UW	1	D UW	1	D UW	BOTH_CORRECT	BOTH_CORRECT
45	no	10	46	N OW	2	0.021739	1	0.5468346476554871	0.5468346476554871	0.45316535234451294	0.7939446568489075	0.04678219556808472	51.00082778930664	1	N OW	1	N OW	1	N OW	1	N OW	1	N OW	1	N OW	1	N OW	1	N OW	BOTH_CORRECT	BOTH_CORRECT
46	information	10	47	IH N F ER M EY SH AH N	9	0.021277	1	0.5853414535522461	0.5853414535522461	0.4146585464477539	0.8723699450492859	0.23403704166412354	1.3601311445236206	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	1	IH N F ER M EY SH AH N	BOTH_CORRECT	BOTH_CORRECT
47	time	10	48	T AY M	3	0.020833	1	0.5750511884689331	0.5750511884689331	0.4249488115310669	0.8512451648712158	0.13028430938720703	11.951117515563965	1	T AY M	1	T AY M	1	T AY M	1	T AY M	1	T AY M	1	T AY M	1	T AY M	1	T AY M	BOTH_CORRECT	BOTH_CORRECT
48	they	10	49	DH EY	2	0.020408	1	0.590229332447052	0.590229332447052	0.409770667552948	0.8824567198753357	0.0725259780883789	21.413928985595703	1	DH EY	1	DH EY	1	DH EY	1	DH EY	1	DH EY	1	DH EY	1	DH EY	1	DH EY	BOTH_CORRECT	BOTH_CORRECT
49	site	10	50	S AY T	3	0.02	1	0.5844336748123169	0.5844336748123169	0.4155663251876831	0.8705005049705505	0.1261095404624939	1.4934242963790894	1	S AY T	1	S AY T	1	S AY T	1	S AY T	1	S AY T	1	S AY T	1	S AY T	1	S AY T	BOTH_CORRECT	BOTH_CORRECT
50	he	10	51	HH IY	2	0.019608	1	0.5444623827934265	0.5444623827934265	0.4555376172065735	0.7891603112220764	0.04395925998687744	38.72152328491211	1	HH IY	1	HH IY	1	HH IY	1	HH IY	1	HH IY	1	HH IY	1	HH IY	1	HH IY	BOTH_CORRECT	BOTH_CORRECT
51	up	10	52	AH P	2	0.019231	1	0.5716721415519714	0.5716721415519714	0.42832785844802856	0.8443382978439331	0.1347150206565857	10.072687149047852	1	AH P	1	AH P	1	AH P	1	AH P	1	AH P	1	AH P	1	AH P	1	AH P	BOTH_CORRECT	BOTH_CORRECT
52	may	10	53	M EY	2	0.018868	1	0.5317546725273132	0.5317546725273132	0.46824532747268677	0.763594925403595	0.0692213773727417	30.584983825683594	1	M EY	1	M EY	1	M EY	1	M EY	1	M EY	1	M EY	1	M EY	1	M EY	BOTH_CORRECT	BOTH_CORRECT
53	what	10	54	W AH T	3	0.018519	1	0.594185471534729	0.594185471534729	0.405814528465271	0.8906475305557251	0.09170114994049072	15.246587753295898	1	W AH T	1	W AH T	1	W AH T	1	W AH T	1	W AH T	1	W AH T	1	W AH T	1	W AH T	BOTH_CORRECT	BOTH_CORRECT
54	which	10	55	W IH CH	3	0.018182	1	0.5795546770095825	0.5795546770095825	0.4204453229904175	0.8604727387428284	0.17002010345458984	4.470867156982422	1	W IH CH	1	W IH CH	1	W IH CH	1	W IH CH	1	W IH CH	1	W IH CH	1	W IH CH	1	W IH CH	BOTH_CORRECT	BOTH_CORRECT
55	their	10	56	DH EH R	3	0.017857	1	0.5480862855911255	0.5480862855911255	0.4519137144088745	0.7964707016944885	0.003055393695831299	38.322994232177734	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	BOTH_CORRECT	BOTH_CORRECT
56	news	10	57	N UW Z	3	0.017544	1	0.5602551102638245	0.5602551102638245	0.43974488973617554	0.8210987448692322	0.2044547200202942	2.295635938644409	1	N UW Z	1	N UW Z	1	N UW Z	1	N UW Z	1	N UW Z	1	N UW Z	1	N UW Z	1	N UW Z	BOTH_CORRECT	BOTH_CORRECT
57	out	10	58	AW T	2	0.017241	1	0.5466029047966003	0.5466029047966003	0.45339709520339966	0.7934771776199341	0.043138980865478516	41.85894775390625	1	AW T	1	AW T	1	AW T	1	AW T	1	AW T	1	AW T	1	AW T	1	AW T	BOTH_CORRECT	BOTH_CORRECT
58	use	10	59	Y UW S	3	0.016949	1	0.5723686218261719	0.5723686218261719	0.4276313781738281	0.8457608819007874	0.05326944589614868	5.69948673248291	1	Y UW S	1	Y UW S	1	Y UW S	1	Y UW S	1	Y UW S	1	Y UW S	1	Y UW S	1	Y UW S	BOTH_CORRECT	BOTH_CORRECT
59	any	10	60	EH N IY	3	0.016667	1	0.5617691278457642	0.5617691278457642	0.43823087215423584	0.8241725564002991	0.04392904043197632	19.487323760986328	1	EH N IY	1	EH N IY	1	EH N IY	1	EH N IY	1	EH N IY	1	EH N IY	1	EH N IY	1	EH N IY	BOTH_CORRECT	BOTH_CORRECT
60	there	10	61	DH EH R	3	0.016393	1	0.5480862855911255	0.5480862855911255	0.4519137144088745	0.7964707016944885	0.003055393695831299	38.322994232177734	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	1	DH EH R	BOTH_CORRECT	BOTH_CORRECT
61	see	10	62	S IY	2	0.016129	1	0.518924355506897	0.518924355506897	0.481075644493103	0.7378666996955872	0.11464011669158936	16.378826141357422	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	BOTH_CORRECT	BOTH_CORRECT
62	only	10	63	OW N L IY	4	0.015873	1	0.5854489207267761	0.5854489207267761	0.4145510792732239	0.8725912570953369	0.08880841732025146	10.891615867614746	1	OW N L IY	1	OW N L IY	1	OW N L IY	1	OW N L IY	1	OW N L IY	1	OW N L IY	1	OW N L IY	1	OW N L IY	BOTH_CORRECT	BOTH_CORRECT
63	so	10	64	S OW	2	0.015625	1	0.5793192982673645	0.5793192982673645	0.4206807017326355	0.8599897623062134	0.04335653781890869	35.93585968017578	1	S OW	1	S OW	1	S OW	1	S OW	1	S OW	1	S OW	1	S OW	1	S OW	BOTH_CORRECT	BOTH_CORRECT
64	his	10	65	HH IH Z	3	0.015385	1	0.5432987809181213	0.5432987809181213	0.45670121908187866	0.7868150472640991	0.14542585611343384	7.846619606018066	1	HH IH Z	1	HH IH Z	1	HH IH Z	1	HH IH Z	1	HH IH Z	1	HH IH Z	1	HH IH Z	1	HH IH Z	BOTH_CORRECT	BOTH_CORRECT
65	when	10	66	W EH N	3	0.015152	1	0.576669454574585	0.576669454574585	0.42333054542541504	0.8545579314231873	0.10495263338088989	12.033677101135254	1	W EH N	1	W EH N	1	W EH N	1	W EH N	1	W EH N	1	W EH N	1	W EH N	1	W EH N	BOTH_CORRECT	BOTH_CORRECT
66	contact	10	67	K AA N T AE K T	7	0.014925	1	0.5652809143066406	0.5652809143066406	0.4347190856933594	0.8313112854957581	0.20057004690170288	1.1531296968460083	1	K AA N T AE K T	1	K AA N T AE K T	1	K AA N T AE K T	1	K AA N T AE K T	1	K AA N T AE K T	1	K AA N T AE K T	1	K AA N T AE K T	1	K AA N T AE K T	BOTH_CORRECT	BOTH_CORRECT
67	here	10	68	HH IY R	3	0.014706	1	0.5391159057617188	0.5391159057617188	0.46088409423828125	0.77839195728302	0.08179688453674316	28.888683319091797	1	HH IY R	1	HH IY R	1	HH IY R	1	HH IY R	1	HH IY R	1	HH IY R	1	HH IY R	1	HH IY R	BOTH_CORRECT	BOTH_CORRECT
68	business	10	69	B IH Z N AH S	6	0.014493	1	0.556736409664154	0.556736409664154	0.44326359033584595	0.8139636516571045	0.07170528173446655	3.9975996017456055	1	B IH Z N AH S	1	B IH Z N AH S	1	B IH Z N AH S	1	B IH Z N AH S	1	B IH Z N AH S	1	B IH Z N AH S	1	B IH Z N AH S	1	B IH Z N AH S	BOTH_CORRECT	BOTH_CORRECT
69	who	10	70	HH UW	2	0.014286	1	0.5373668670654297	0.5373668670654297	0.4626331329345703	0.7748733162879944	0.10363739728927612	11.073019027709961	1	HH UW	1	HH UW	1	HH UW	1	HH UW	1	HH UW	1	HH UW	1	HH UW	1	HH UW	BOTH_CORRECT	BOTH_CORRECT
70	web	10	71	W EH B	3	0.014085	1	0.5797721743583679	0.5797721743583679	0.4202278256416321	0.860919177532196	0.11831587553024292	2.863008975982666	1	W EH B	1	W EH B	1	W EH B	1	W EH B	1	W EH B	1	W EH B	1	W EH B	1	W EH B	BOTH_CORRECT	BOTH_CORRECT
71	also	10	72	AO L S OW	4	0.013889	1	0.5690523386001587	0.5690523386001587	0.4309476613998413	0.8389928340911865	0.1348746418952942	9.088179588317871	1	AO L S OW	1	AO L S OW	1	AO L S OW	1	AO L S OW	1	AO L S OW	1	AO L S OW	1	AO L S OW	1	AO L S OW	BOTH_CORRECT	BOTH_CORRECT
72	now	10	73	N AW	2	0.013699	1	0.5666226148605347	0.5666226148605347	0.43337738513946533	0.8340422511100769	0.11053425073623657	11.268386840820312	1	N AW	1	N AW	1	N AW	1	N AW	1	N AW	1	N AW	1	N AW	1	N AW	BOTH_CORRECT	BOTH_CORRECT
73	help	10	74	HH EH L P	4	0.013514	1	0.5754123330116272	0.5754123330116272	0.4245876669883728	0.8519840836524963	0.10488182306289673	3.612391948699951	1	HH EH L P	1	HH EH L P	1	HH EH L P	1	HH EH L P	1	HH EH L P	1	HH EH L P	1	HH EH L P	1	HH EH L P	BOTH_CORRECT	BOTH_CORRECT
74	get	10	75	G EH T	3	0.013333	1	0.602225124835968	0.602225124835968	0.397774875164032	0.9073725342750549	0.11043578386306763	6.212886810302734	1	G EH T	1	G EH T	1	G EH T	1	G EH T	1	G EH T	1	G EH T	1	G EH T	1	G EH T	BOTH_CORRECT	BOTH_CORRECT
75	pm	10	76	P IY EH M	4	0.013158	1	0.5234270691871643	0.5234270691871643	0.4765729308128357	0.7468884587287903	0.28547194600105286	1.5649535655975342	1	P IY EH M	1	P IY EH M	1	P IY EH M	1	P IY EH M	1	P IY EH M	1	P IY EH M	1	P IY EH M	1	P IY EH M	BOTH_CORRECT	BOTH_CORRECT
76	view	10	77	V Y UW	3	0.012987	1	0.5697487592697144	0.5697487592697144	0.43025124073028564	0.8404130935668945	0.10418975353240967	2.1828267574310303	1	V Y UW	1	V Y UW	1	V Y UW	1	V Y UW	1	V Y UW	1	V Y UW	1	V Y UW	1	V Y UW	BOTH_CORRECT	BOTH_CORRECT
77	online	10	78	AO N L AY N	5	0.012821	1	0.5937443375587463	0.5937443375587463	0.40625566244125366	0.889733076095581	0.15470576286315918	1.6577147245407104	1	AO N L AY N	1	AO N L AY N	1	AO N L AY N	1	AO N L AY N	1	AO N L AY N	1	AO N L AY N	1	AO N L AY N	1	AO N L AY N	BOTH_CORRECT	BOTH_CORRECT
78	c	10	79	S IY	2	0.012658	1	0.518924355506897	0.518924355506897	0.481075644493103	0.7378666996955872	0.11464011669158936	16.378826141357422	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	1	S IY	BOTH_CORRECT	BOTH_CORRECT
79	first	10	80	F ER S T	4	0.0125	1	0.5768464803695679	0.5768464803695679	0.42315351963043213	0.8549206256866455	0.08466678857803345	5.744335174560547	1	F ER S T	1	F ER S T	1	F ER S T	1	F ER S T	1	F ER S T	1	F ER S T	1	F ER S T	1	F ER S T	BOTH_CORRECT	BOTH_CORRECT
80	am	10	81	AE M	2	0.012346	1	0.49012047052383423	0.49012047052383423	0.5098795294761658	0.6802384257316589	0.21448373794555664	5.670076370239258	1	AE M	1	AE M	1	AE M	1	AE M	1	AE M	1	AE M	1	AE M	1	AE M	BOTH_CORRECT	BOTH_CORRECT
81	been	10	82	B IH N	3	0.012195	1	0.5370392799377441	0.5370392799377441	0.46296072006225586	0.774214506149292	0.049865543842315674	44.59431838989258	1	B IH N	1	B IH N	1	B IH N	1	B IH N	1	B IH N	1	B IH N	1	B IH N	1	B IH N	BOTH_CORRECT	BOTH_CORRECT
82	would	10	83	W UH D	3	0.012048	1	0.5847028493881226	0.5847028493881226	0.41529715061187744	0.8710547685623169	0.07125258445739746	13.847233772277832	1	W UH D	1	W UH D	1	W UH D	1	W UH D	1	W UH D	1	W UH D	1	W UH D	1	W UH D	BOTH_CORRECT	BOTH_CORRECT
83	how	10	84	HH AW	2	0.011905	1	0.5484144687652588	0.5484144687652588	0.4515855312347412	0.7971332669258118	0.010837078094482422	47.44379425048828	1	HH AW	1	HH AW	1	HH AW	1	HH AW	1	HH AW	1	HH AW	1	HH AW	1	HH AW	BOTH_CORRECT	BOTH_CORRECT
84	were	10	85	W ER	2	0.011765	1	0.5430485010147095	0.5430485010147095	0.4569514989852905	0.7863106727600098	0.09326595067977905	11.853450775146484	1	W ER	1	W ER	1	W ER	1	W ER	1	W ER	1	W ER	1	W ER	1	W ER	BOTH_CORRECT	BOTH_CORRECT
85	me	10	86	M IY	2	0.011628	1	0.557727575302124	0.557727575302124	0.442272424697876	0.8159723877906799	0.09128272533416748	8.361589431762695	1	M IY	1	M IY	1	M IY	1	M IY	1	M IY	1	M IY	1	M IY	1	M IY	BOTH_CORRECT	BOTH_CORRECT
